entity_id,month,gst_turnover_declared,gst_filed_on_time,bank_inflows,upi_txn_count,epfo_employee_count,energy_units
E20261799,-19,1556813.99,1,617508.36,400,1,1676.0
E20261799,-18,1487087.71,1,709321.94,375,1,1897.6
E20261799,-17,1692470.84,1,660632.72,362,1,1844.6
E20261799,-16,1675300.0,1,704309.66,341,1,1954.5
E20261799,-15,1775382.69,1,695129.55,366,1,2161.5
E20261799,-14,1720163.98,1,681112.7,365,1,2044.1
E20261799,-13,1779932.52,1,629266.92,363,1,1895.5
E20261799,-12,1569030.97,1,659661.11,344,1,1840.0
E20261799,-11,1573888.66,1,637761.33,370,1,1749.7
E20261799,-10,1706954.62,1,661557.33,354,1,1921.5
E20261799,-9,1587220.38,1,632181.58,314,1,1845.3
E20261799,-8,1472427.49,1,566429.4,339,1,1674.4
E20261799,-7,1406464.92,1,536646.75,373,1,1812.8
E20261799,-6,1637912.17,1,694748.53,359,1,1943.1
E20261799,-5,1633084.95,1,708304.72,387,1,1857.4
E20261799,-4,1842307.23,1,693505.75,371,1,2187.7
E20261799,-3,1910520.03,1,785241.41,376,1,2093.4
E20261799,-2,1589961.19,1,748088.8,381,1,2035.2
E20261799,-1,1582193.27,1,616761.65,352,1,1853.3
E20261799,0,1478830.69,1,635563.06,361,1,1765.4
E20261800,-23,389908.0,0,304136.88,219,1,956.6
E20261800,-22,400456.21,0,328795.66,198,1,1008.7
E20261800,-21,402200.14,0,343625.77,196,1,1027.9
E20261800,-20,425395.24,0,334747.53,226,1,1030.1
E20261800,-19,416035.55,0,356824.26,221,1,1016.7
E20261800,-18,427050.35,0,417719.3,208,1,1056.1
E20261800,-17,429861.1,0,389069.31,218,1,1185.5
E20261800,-16,459762.74,0,337427.38,206,1,1198.7
E20261800,-15,447273.36,0,382328.33,200,1,1123.9
E20261800,-14,425253.78,0,392656.14,217,1,1129.1
E20261800,-13,425765.46,0,385162.47,207,1,1121.7
E20261800,-12,428103.35,0,376953.45,213,1,999.2
E20261800,-11,382887.06,0,374292.01,230,1,1025.7
E20261800,-10,472172.14,0,363640.44,221,1,1150.9
E20261800,-9,390893.9,0,366253.81,208,1,1057.0
E20261800,-8,379859.7,0,316288.34,215,1,1119.5
E20261800,-7,379308.12,0,332440.61,227,1,997.2
E20261800,-6,416341.11,0,338167.27,218,1,1059.9
E20261800,-5,461413.53,0,394034.71,228,1,1170.4
E20261800,-4,439184.09,0,433833.84,232,1,1209.1
E20261800,-3,517096.94,0,444540.67,224,1,1222.5
E20261800,-2,449177.71,0,369336.83,194,1,1161.8
E20261800,-1,414323.43,0,361483.39,200,1,1052.8
E20261800,0,359342.06,0,333216.1,232,1,948.5
E20261801,-23,14582.24,1,11637.39,9,9,45.7
E20261801,-22,16324.12,1,14412.03,8,8,44.9
E20261801,-21,15662.48,1,14911.72,8,8,47.0
E20261801,-20,15443.73,1,15431.85,8,9,46.9
E20261801,-19,16488.21,0,13531.44,9,9,49.8
E20261801,-18,16634.47,1,14211.34,10,9,48.8
E20261801,-17,17074.79,1,14799.97,8,9,52.0
E20261801,-16,17335.68,1,13857.1,8,9,51.9
E20261801,-15,17577.83,0,15480.34,8,8,58.7
E20261801,-14,15949.33,1,15681.61,8,8,49.2
E20261801,-13,16805.09,1,14995.56,8,9,49.9
E20261801,-12,17013.09,1,13686.72,9,9,49.2
E20261801,-11,15166.31,1,12537.96,8,9,44.0
E20261801,-10,16224.14,1,14757.97,9,9,54.2
E20261801,-9,15630.14,1,13247.76,8,9,45.5
E20261801,-8,14102.3,1,12594.18,8,8,47.5
E20261801,-7,14779.17,1,13207.32,8,8,45.0
E20261801,-6,14854.45,1,13864.89,8,9,50.1
E20261801,-5,17086.89,1,15390.54,8,9,51.0
E20261801,-4,17176.53,1,15216.21,9,9,52.2
E20261801,-3,17594.02,1,16098.87,9,9,53.7
E20261801,-2,17792.32,1,16420.02,8,9,53.2
E20261801,-1,16073.24,1,12685.25,8,8,49.6
E20261801,0,14206.86,0,13527.66,8,8,48.0
E20261802,-23,55063.77,0,46910.27,14,5,137.1
E20261802,-22,55875.26,0,46130.36,13,5,160.7
E20261802,-21,54461.17,0,49076.55,14,5,151.6
E20261802,-20,58189.72,0,41624.19,16,5,142.5
E20261802,-19,61273.87,0,57223.34,16,5,147.8
E20261802,-18,54226.98,0,53208.76,15,5,147.5
E20261802,-17,57710.01,0,49372.9,14,5,141.4
E20261802,-16,57260.2,0,53518.68,15,5,149.0
E20261802,-15,56658.72,0,60236.9,14,5,172.7
E20261802,-14,62931.62,0,48249.67,14,5,163.0
E20261802,-13,61058.41,0,56788.34,16,5,155.4
E20261802,-12,57280.68,0,49485.33,15,5,143.9
E20261802,-11,56777.65,0,44368.14,15,5,138.2
E20261802,-10,60572.45,0,56218.57,15,5,158.8
E20261802,-9,53946.35,0,46970.04,15,5,150.9
E20261802,-8,54237.64,0,46086.59,15,5,140.8
E20261802,-7,56803.93,0,44506.2,14,5,148.2
E20261802,-6,53801.91,0,51621.82,15,5,141.9
E20261802,-5,58878.48,0,50833.56,15,5,162.1
E20261802,-4,62676.81,0,58340.44,15,5,169.1
E20261802,-3,65422.03,0,68364.4,15,5,173.9
E20261802,-2,65198.92,0,57589.79,15,5,149.1
E20261802,-1,54356.99,0,50176.94,14,5,147.0
E20261802,0,52688.14,0,50963.32,13,5,143.4
E20261803,-23,7507.5,0,7156.34,4,3,46.0
E20261803,-22,8370.66,0,6573.22,4,3,52.3
E20261803,-21,8203.3,0,6698.14,4,3,48.3
E20261803,-20,8767.39,0,7205.99,5,3,47.1
E20261803,-19,8946.87,0,7113.45,5,3,45.6
E20261803,-18,8643.86,0,8339.39,4,3,49.6
E20261803,-17,8813.96,0,7275.4,4,3,52.8
E20261803,-16,8902.94,0,7213.72,4,3,53.6
E20261803,-15,9499.74,0,6618.18,4,3,54.7
E20261803,-14,9471.5,0,7048.31,4,3,53.6
E20261803,-13,9015.49,0,7176.88,4,3,49.7
E20261803,-12,8154.63,0,6948.05,4,3,50.2
E20261803,-11,8389.5,0,7813.32,4,3,46.7
E20261803,-10,9200.67,0,7242.47,5,3,50.9
E20261803,-9,8742.39,0,6736.0,4,3,48.2
E20261803,-8,7595.85,0,6274.47,4,3,45.9
E20261803,-7,7424.44,0,6333.28,4,3,49.1
E20261803,-6,8658.11,0,7195.64,4,3,50.2
E20261803,-5,9318.26,0,7728.71,4,3,52.5
E20261803,-4,9397.62,0,7231.81,5,3,53.4
E20261803,-3,10545.91,0,8399.79,4,3,58.1
E20261803,-2,10089.13,0,7920.17,4,3,54.2
E20261803,-1,8591.1,0,6861.12,4,3,51.8
E20261803,0,8261.27,0,6286.7,4,3,47.1
E20261805,-23,342315.74,1,279652.83,169,1,834.0
E20261805,-22,368326.6,1,306633.72,174,1,879.0
E20261805,-21,337029.45,1,278251.03,162,1,853.7
E20261805,-20,347261.41,1,299930.2,171,1,856.8
E20261805,-19,326617.58,1,302872.96,196,1,909.3
E20261805,-18,398088.34,1,310396.45,185,1,863.6
E20261805,-17,365267.53,1,307439.87,180,1,850.5
E20261805,-16,352036.1,1,324968.91,164,1,906.7
E20261805,-15,365864.22,1,327894.93,161,1,990.8
E20261805,-14,361825.05,1,334797.36,151,1,935.8
E20261805,-13,367802.48,1,299649.74,149,1,853.5
E20261805,-12,373549.54,1,300605.64,189,1,749.6
E20261805,-11,332395.27,1,303721.12,172,1,767.2
E20261805,-10,396197.68,1,299186.92,178,1,931.0
E20261805,-9,344292.29,1,268328.83,172,1,861.6
E20261805,-8,303912.33,1,251212.29,166,1,784.5
E20261805,-7,332630.05,1,280869.79,181,1,829.5
E20261805,-6,350326.61,1,280603.92,176,1,848.9
E20261805,-5,371237.01,1,325849.75,184,1,863.6
E20261805,-4,379607.2,1,316570.62,187,1,990.8
E20261805,-3,400306.85,1,337549.44,182,1,953.8
E20261805,-2,374818.4,1,292803.38,168,1,968.5
E20261805,-1,350442.05,1,289659.05,162,1,883.8
E20261805,0,326552.41,1,286240.9,153,1,788.5
E20261806,-23,74147.38,0,60475.48,54,1,186.7
E20261806,-22,85798.9,0,71471.93,53,1,212.7
E20261806,-21,78143.75,0,65977.68,54,1,201.8
E20261806,-20,75403.12,0,61726.88,58,1,205.3
E20261806,-19,75465.29,0,62537.85,61,1,203.0
E20261806,-18,81486.49,0,76373.71,58,1,184.9
E20261806,-17,80651.12,0,69008.86,56,1,206.0
E20261806,-16,77111.35,0,68537.93,52,1,210.3
E20261806,-15,86102.41,0,78291.13,52,1,231.6
E20261806,-14,83504.59,0,82245.09,52,1,231.5
E20261806,-13,80261.46,0,77521.98,53,1,214.7
E20261806,-12,78783.31,0,68011.66,62,1,192.8
E20261806,-11,71337.98,0,66080.96,64,1,192.8
E20261806,-10,88419.17,0,69215.85,58,1,204.3
E20261806,-9,70594.43,0,73310.85,60,1,200.7
E20261806,-8,68034.41,0,60670.95,62,1,191.4
E20261806,-7,79273.73,0,64722.57,55,1,185.2
E20261806,-6,76027.35,0,74166.56,59,1,184.4
E20261806,-5,79959.18,0,77839.75,54,1,207.0
E20261806,-4,82849.81,0,77242.16,55,1,231.6
E20261806,-3,89249.02,0,89120.27,56,1,239.1
E20261806,-2,80948.82,0,76224.9,60,1,234.7
E20261806,-1,76959.14,0,80800.83,52,1,212.9
E20261806,0,71604.43,0,65577.56,55,1,182.0
E20261809,-23,371085.26,1,311341.68,88,1,846.1
E20261809,-22,417177.55,1,360548.88,91,1,945.0
E20261809,-21,351667.48,1,318846.82,83,1,888.9
E20261809,-20,358858.31,1,305006.03,92,1,922.8
E20261809,-19,367871.93,1,302767.98,100,1,903.3
E20261809,-18,377610.77,1,297313.1,101,1,981.1
E20261809,-17,376810.39,1,331647.12,91,1,1018.8
E20261809,-16,380698.24,1,371841.67,94,1,969.9
E20261809,-15,364862.28,0,358192.25,83,1,1050.7
E20261809,-14,440391.01,1,364665.38,91,1,1071.2
E20261809,-13,372971.6,1,326563.67,93,1,957.1
E20261809,-12,378940.5,1,314360.11,98,1,899.1
E20261809,-11,348637.22,1,332100.83,93,1,887.7
E20261809,-10,386042.93,0,336945.74,100,1,959.4
E20261809,-9,367730.42,1,308769.52,86,1,945.1
E20261809,-8,343957.76,1,304446.42,96,1,918.9
E20261809,-7,331281.91,1,304461.76,91,1,830.8
E20261809,-6,351045.82,1,329417.94,98,1,995.9
E20261809,-5,396199.63,1,360676.68,108,1,984.2
E20261809,-4,429276.27,1,337497.69,97,1,1085.7
E20261809,-3,434032.63,1,393450.09,96,1,1132.6
E20261809,-2,429565.04,1,349019.06,92,1,1036.3
E20261809,-1,349619.66,1,306401.7,94,1,971.7
E20261809,0,360881.75,1,275392.65,92,1,951.2
E20261811,-23,745254.17,1,587980.19,197,1,1719.2
E20261811,-22,866403.66,1,699814.32,192,1,2088.0
E20261811,-21,813210.17,1,681195.94,204,1,1934.3
E20261811,-20,786063.26,1,710200.05,186,1,1874.0
E20261811,-19,673185.46,1,690283.54,190,1,1841.9
E20261811,-18,711268.61,1,556620.65,170,1,1713.3
E20261811,-17,646429.72,1,531320.0,150,1,1753.3
E20261811,-16,641445.62,1,496677.86,140,1,1783.5
E20261811,-15,569767.84,0,513294.93,130,1,1678.9
E20261811,-14,486473.71,0,435520.72,107,1,1750.0
E20261811,-13,345391.9,0,293898.9,89,0,1479.2
E20261811,-12,238396.22,1,188937.77,68,0,1206.2
E20261811,-11,153895.05,0,133682.39,38,0,1068.5
E20261811,-10,61423.57,0,50740.94,14,0,1123.1
E20261811,-9,55373.92,0,54381.55,14,0,1098.8
E20261811,-8,56662.48,0,45820.22,13,0,980.2
E20261811,-7,53792.87,1,44277.71,14,0,1062.5
E20261811,-6,59089.95,1,43251.18,14,0,1005.5
E20261811,-5,60923.26,1,52501.85,14,0,1136.6
E20261811,-4,58585.9,0,52517.47,14,0,1085.4
E20261811,-3,68619.2,0,55947.97,14,0,1282.5
E20261811,-2,61416.67,0,54508.65,14,0,1155.1
E20261811,-1,59190.72,0,53092.05,15,0,1121.7
E20261811,0,58665.63,1,46151.4,14,0,987.7
E20261813,-23,224926.93,1,222229.12,137,5,543.6
E20261813,-22,262869.58,1,217807.6,125,5,668.7
E20261813,-21,241495.02,1,207580.85,129,5,671.0
E20261813,-20,269956.56,1,235796.41,125,5,678.9
E20261813,-19,267907.09,1,247949.96,135,5,626.4
E20261813,-18,261885.51,1,224671.12,138,5,646.0
E20261813,-17,244950.38,1,257635.01,148,5,685.4
E20261813,-16,267774.19,1,243034.55,136,5,697.0
E20261813,-15,268227.75,1,266653.29,126,5,778.1
E20261813,-14,309844.96,1,260487.23,132,5,704.7
E20261813,-13,267696.95,1,222055.36,127,5,633.1
E20261813,-12,256689.74,1,258385.51,128,5,655.2
E20261813,-11,226808.25,1,228256.48,146,5,647.2
E20261813,-10,295321.19,1,223466.82,142,5,593.3
E20261813,-9,255759.07,0,195937.81,125,5,645.7
E20261813,-8,236111.89,1,206784.65,132,5,637.2
E20261813,-7,228781.87,1,193278.26,128,5,626.5
E20261813,-6,258405.9,1,213965.72,125,5,670.2
E20261813,-5,286506.29,1,215842.69,134,5,752.1
E20261813,-4,310697.48,1,258192.24,135,5,708.3
E20261813,-3,320523.46,1,290079.45,138,5,731.0
E20261813,-2,291525.16,1,258953.57,135,5,703.6
E20261813,-1,258937.65,1,207053.73,130,5,648.4
E20261813,0,255967.32,1,200251.95,123,5,634.8
E20261816,-23,874918.29,1,778826.59,746,1,2364.2
E20261816,-22,1046166.78,1,904832.81,714,1,2634.5
E20261816,-21,992705.95,1,887307.89,713,1,2608.3
E20261816,-20,910556.66,0,820090.79,684,1,2645.3
E20261816,-19,975712.63,1,783514.71,679,1,2448.6
E20261816,-18,945013.1,1,890099.91,685,1,2461.3
E20261816,-17,1016796.5,1,938199.1,689,1,2664.2
E20261816,-16,1084819.26,1,861709.29,716,1,2724.1
E20261816,-15,1177823.38,1,960832.06,724,1,2977.8
E20261816,-14,1067128.81,1,1099207.7,734,1,2985.3
E20261816,-13,1077083.71,1,978605.1,769,1,2787.2
E20261816,-12,957704.91,1,841861.03,691,1,2302.7
E20261816,-11,875513.42,1,806325.07,738,1,2295.4
E20261816,-10,992486.08,1,912792.16,766,1,2568.5
E20261816,-9,928250.05,1,913517.61,766,1,2583.0
E20261816,-8,1016364.76,1,779332.53,684,1,2604.9
E20261816,-7,967435.93,1,759751.03,649,1,2608.9
E20261816,-6,930709.46,1,950241.5,734,1,2546.8
E20261816,-5,1098008.15,1,831713.21,742,1,2755.6
E20261816,-4,1124930.57,1,971855.2,736,1,2804.1
E20261816,-3,1041790.86,1,992797.84,682,1,2930.4
E20261816,-2,902959.18,1,816974.29,698,1,2596.2
E20261816,-1,862024.76,1,870287.01,610,1,2674.2
E20261816,0,745283.84,1,774850.93,535,1,2239.1
E20261820,-23,798916.33,1,351857.13,277,127,1060.3
E20261820,-22,876243.35,1,403271.62,270,122,1084.1
E20261820,-21,951589.17,1,341079.68,286,123,1053.8
E20261820,-20,930023.07,1,356056.71,315,131,1092.0
E20261820,-19,1049365.66,1,416027.78,323,138,1092.0
E20261820,-18,964385.66,1,417952.97,325,140,1194.6
E20261820,-17,1043653.84,1,384592.27,321,135,1252.4
E20261820,-16,953340.4,1,425392.37,320,127,1232.9
E20261820,-15,939257.4,1,409913.78,281,122,1367.6
E20261820,-14,935507.22,1,383081.53,304,123,1158.6
E20261820,-13,1025353.8,1,398793.15,311,131,1154.3
E20261820,-12,1034843.62,1,374967.69,307,138,1160.7
E20261820,-11,932234.75,1,389564.06,330,140,1099.6
E20261820,-10,1065853.17,1,449505.99,330,135,1284.4
E20261820,-9,981142.18,1,346308.32,280,127,1090.0
E20261820,-8,853837.52,1,326289.27,306,122,1087.7
E20261820,-7,829932.24,1,360695.1,292,123,1014.1
E20261820,-6,964787.18,1,366419.42,292,131,1198.8
E20261820,-5,1054407.43,1,437954.07,325,138,1226.7
E20261820,-4,1146678.85,1,433447.41,345,140,1304.2
E20261820,-3,1261132.1,1,392605.73,311,135,1274.0
E20261820,-2,1109174.62,1,433611.94,303,127,1299.1
E20261820,-1,861766.39,1,379091.74,284,121,1136.6
E20261820,0,848853.94,1,353692.58,278,123,1114.4
E20261821,-23,183479.73,0,180013.72,102,1,528.6
E20261821,-22,203841.01,0,199972.6,98,1,548.6
E20261821,-21,207903.07,0,194844.61,105,1,505.1
E20261821,-20,210568.47,0,180386.84,111,1,509.5
E20261821,-19,207144.78,0,189368.1,118,1,497.7
E20261821,-18,219824.48,0,189134.7,108,1,520.0
E20261821,-17,209662.12,0,205006.07,109,1,531.3
E20261821,-16,200502.03,0,182892.67,107,1,572.0
E20261821,-15,229628.34,0,187598.17,105,1,626.5
E20261821,-14,236242.31,0,195055.34,116,1,584.4
E20261821,-13,229236.61,0,190146.14,109,1,534.6
E20261821,-12,197328.37,0,175869.69,110,1,505.3
E20261821,-11,196698.88,0,179972.65,104,1,466.9
E20261821,-10,217057.6,0,205304.34,108,1,596.7
E20261821,-9,187226.31,0,182649.45,104,1,530.9
E20261821,-8,207931.54,0,175789.84,103,1,500.4
E20261821,-7,188905.6,0,157688.6,111,1,469.3
E20261821,-6,208413.34,0,185531.8,106,1,524.8
E20261821,-5,218238.43,0,201790.75,106,1,532.5
E20261821,-4,222781.24,0,199480.81,112,1,581.1
E20261821,-3,241497.04,0,185586.71,118,1,560.1
E20261821,-2,215012.2,0,201012.03,117,1,637.9
E20261821,-1,195531.98,0,163652.34,92,1,557.1
E20261821,0,188981.33,0,173109.26,110,1,477.4
E20261822,-23,2917.75,0,2411.46,2,4,43.8
E20261822,-22,3203.04,0,2798.29,2,4,54.6
E20261822,-21,3059.16,0,2671.82,2,4,49.2
E20261822,-20,3105.42,0,2889.18,2,4,46.3
E20261822,-19,3202.32,0,2580.21,2,4,44.7
E20261822,-18,3347.58,0,2708.73,2,4,48.7
E20261822,-17,3213.91,0,2978.48,2,4,50.9
E20261822,-16,3483.66,0,2769.7,2,4,55.1
E20261822,-15,3356.08,0,3080.91,2,4,57.1
E20261822,-14,3442.66,0,2865.1,2,4,56.3
E20261822,-13,3417.63,0,2552.48,2,4,53.3
E20261822,-12,3540.61,0,2271.74,2,4,49.7
E20261822,-11,3044.9,0,2420.27,2,4,46.5
E20261822,-10,3520.5,0,3026.86,2,4,54.7
E20261822,-9,2976.33,0,2797.42,2,4,49.8
E20261822,-8,3019.04,0,2619.55,2,4,49.8
E20261822,-7,3007.6,0,2466.39,2,4,46.9
E20261822,-6,3112.91,0,2768.62,2,4,46.7
E20261822,-5,3510.7,0,2628.07,2,4,50.2
E20261822,-4,3838.34,0,2973.34,2,4,54.4
E20261822,-3,3890.78,0,3243.69,2,4,58.7
E20261822,-2,3936.2,0,2782.2,2,4,54.7
E20261822,-1,3219.66,0,2595.84,2,4,52.2
E20261822,0,3063.08,0,2505.33,2,4,44.3
E20261823,-23,64270.35,0,36613.4,10,1,94.0
E20261823,-22,74375.11,0,36514.65,10,1,108.0
E20261823,-21,66979.32,0,33408.39,11,1,102.7
E20261823,-20,69090.78,0,36125.17,10,1,102.4
E20261823,-19,74008.55,0,37273.13,12,1,101.0
E20261823,-18,70748.74,0,39223.77,11,1,101.4
E20261823,-17,73797.98,0,36821.3,12,1,105.5
E20261823,-16,73451.02,0,42072.36,11,1,116.7
E20261823,-15,77158.64,0,36841.69,10,1,124.7
E20261823,-14,78395.33,0,39568.67,10,1,117.2
E20261823,-13,72586.03,0,35227.83,11,1,109.8
E20261823,-12,65486.38,0,37044.61,11,1,104.8
E20261823,-11,65617.33,0,36407.77,12,1,99.4
E20261823,-10,79661.03,0,37579.24,10,1,117.7
E20261823,-9,68471.18,0,36323.9,11,1,107.3
E20261823,-8,60672.82,0,37329.67,11,1,106.7
E20261823,-7,66661.1,0,36194.16,10,1,106.4
E20261823,-6,68386.46,0,34380.65,11,1,107.3
E20261823,-5,69164.59,0,39036.11,11,1,112.9
E20261823,-4,80510.12,0,43911.52,12,1,114.7
E20261823,-3,88821.98,0,46469.62,12,1,112.4
E20261823,-2,87985.21,0,45135.29,10,1,119.6
E20261823,-1,60246.11,0,34948.44,9,1,103.7
E20261823,0,68322.25,0,33830.45,11,1,103.7
E20261824,-23,452906.88,1,400927.48,127,1,1143.7
E20261824,-22,513945.45,0,456297.42,115,1,1345.5
E20261824,-21,516784.51,1,426201.55,117,1,1206.4
E20261824,-20,514415.96,1,423837.5,121,1,1202.1
E20261824,-19,574267.87,1,450403.99,134,1,1223.0
E20261824,-18,542450.02,1,465824.5,126,1,1281.1
E20261824,-17,548156.22,1,448210.1,128,1,1272.6
E20261824,-16,543811.86,1,444030.84,119,1,1374.2
E20261824,-15,596157.7,0,478112.27,107,1,1350.5
E20261824,-14,580609.91,1,493164.77,122,1,1331.7
E20261824,-13,565003.56,1,414815.18,123,1,1413.5
E20261824,-12,532882.08,1,477112.53,146,1,1225.3
E20261824,-11,500526.03,1,411513.04,131,1,1162.5
E20261824,-10,601935.41,0,500556.1,137,1,1452.2
E20261824,-9,554674.71,1,412144.05,132,1,1181.7
E20261824,-8,553057.69,1,410369.1,125,1,1149.9
E20261824,-7,460423.75,1,424392.94,115,1,1176.7
E20261824,-6,531129.93,1,436760.14,130,1,1242.6
E20261824,-5,554809.63,1,481087.77,134,1,1387.6
E20261824,-4,631457.46,1,478807.05,137,1,1309.2
E20261824,-3,615570.18,1,531316.47,137,1,1446.2
E20261824,-2,581704.07,1,485891.4,130,1,1433.1
E20261824,-1,513425.55,1,408886.71,120,1,1260.0
E20261824,0,535234.39,1,427443.43,124,1,1171.1
E20261826,-23,45683.44,0,37955.05,27,1,116.3
E20261826,-22,54298.76,0,49070.97,26,1,142.7
E20261826,-21,48227.16,0,43907.63,27,1,124.4
E20261826,-20,52785.88,0,43056.46,25,1,118.5
E20261826,-19,45947.51,0,38631.27,26,1,124.9
E20261826,-18,52922.5,0,44166.71,25,1,123.5
E20261826,-17,49022.31,0,45144.08,24,1,133.6
E20261826,-16,51222.26,0,43242.93,23,1,132.1
E20261826,-15,50879.45,0,40462.48,22,1,140.6
E20261826,-14,45641.06,0,40833.12,21,1,124.2
E20261826,-13,36589.54,0,32198.15,18,1,115.4
E20261826,-12,32617.09,0,26934.58,16,1,108.7
E20261826,-11,25478.11,0,19141.39,15,1,91.7
E20261826,-10,23779.46,0,20269.76,11,0,92.5
E20261826,-9,16648.64,0,12788.34,8,0,82.9
E20261826,-8,10232.08,0,8727.12,6,0,72.3
E20261826,-7,4135.11,0,3640.55,2,0,62.7
E20261826,-6,4524.06,0,3703.12,2,0,66.2
E20261826,-5,4194.08,0,4150.94,2,0,77.5
E20261826,-4,4306.27,0,3646.19,2,0,71.6
E20261826,-3,5048.32,0,4064.95,2,0,76.4
E20261826,-2,4633.87,0,4531.04,2,0,78.7
E20261826,-1,4533.67,0,3813.82,2,0,71.9
E20261826,0,4420.75,0,3685.96,2,0,64.6
E20261827,-23,3832.38,0,3223.94,2,9,45.2
E20261827,-22,4090.33,0,3898.26,2,8,52.2
E20261827,-21,3894.58,0,3432.63,2,8,48.6
E20261827,-20,3844.6,0,3576.21,2,9,46.6
E20261827,-19,4012.42,0,3753.36,2,9,53.0
E20261827,-18,4883.73,0,3691.34,2,9,46.7
E20261827,-17,4738.22,0,3545.76,2,9,50.0
E20261827,-16,4665.57,0,3588.1,2,9,51.9
E20261827,-15,4649.61,0,4267.12,2,8,55.2
E20261827,-14,4637.42,0,4416.83,2,8,56.0
E20261827,-13,4498.32,0,4185.89,2,9,55.6
E20261827,-12,4405.08,0,3866.79,2,9,49.6
E20261827,-11,3854.57,0,3819.9,2,9,44.9
E20261827,-10,4696.0,0,4572.74,2,9,53.3
E20261827,-9,4065.15,0,3511.45,2,9,51.1
E20261827,-8,4099.79,0,3260.04,2,8,48.9
E20261827,-7,4040.95,0,3648.18,2,9,49.8
E20261827,-6,4381.21,0,3753.46,2,9,50.0
E20261827,-5,4649.03,0,4021.13,2,9,49.2
E20261827,-4,4810.08,0,4568.4,2,9,57.8
E20261827,-3,5297.38,0,3971.82,2,9,62.8
E20261827,-2,4702.62,0,3992.62,2,9,56.5
E20261827,-1,4225.99,0,3552.73,2,8,52.1
E20261827,0,3730.36,0,3090.92,2,9,42.3
E20261828,-23,7695.29,0,6547.98,2,1,47.1
E20261828,-22,7914.78,0,6962.5,2,1,49.5
E20261828,-21,7494.3,0,5869.5,2,1,48.6
E20261828,-20,8008.37,0,6916.03,2,1,46.3
E20261828,-19,7707.98,0,6527.26,2,1,48.1
E20261828,-18,6993.87,0,6341.91,2,1,47.6
E20261828,-17,7130.14,0,7139.17,2,1,52.1
E20261828,-16,8816.46,0,7268.64,2,1,52.2
E20261828,-15,9876.11,0,7865.64,2,1,57.2
E20261828,-14,8821.69,0,7984.18,2,1,57.0
E20261828,-13,8590.84,0,6982.59,2,1,47.7
E20261828,-12,7456.68,0,6231.46,2,1,47.8
E20261828,-11,7324.66,0,6461.97,2,1,47.5
E20261828,-10,8478.18,0,7589.64,2,1,55.2
E20261828,-9,8200.33,0,7329.45,2,1,47.9
E20261828,-8,8524.32,0,6693.85,2,1,52.5
E20261828,-7,7265.47,0,6479.84,2,1,45.3
E20261828,-6,7421.45,0,7176.66,2,1,47.4
E20261828,-5,8424.95,0,6635.92,2,1,52.3
E20261828,-4,7952.68,0,6991.29,2,1,55.2
E20261828,-3,8866.25,0,7634.57,2,1,54.3
E20261828,-2,8607.27,0,7756.48,2,1,58.5
E20261828,-1,8210.3,0,6897.34,2,1,46.0
E20261828,0,6957.13,0,5901.97,2,1,43.2
E20261829,-23,38403.19,0,31891.28,10,5,91.1
E20261829,-22,40507.83,0,40074.64,10,5,107.3
E20261829,-21,40441.93,0,32763.69,11,5,98.3
E20261829,-20,41541.57,0,34875.88,10,5,100.9
E20261829,-19,40643.93,0,31526.8,11,5,101.6
E20261829,-18,41136.84,0,37538.7,12,5,105.4
E20261829,-17,40423.0,0,37290.38,10,5,104.1
E20261829,-16,37999.44,0,37612.21,9,5,117.1
E20261829,-15,44303.44,0,36895.31,10,5,111.0
E20261829,-14,46282.9,0,38584.46,10,5,106.3
E20261829,-13,44884.15,0,35768.65,10,5,106.3
E20261829,-12,40463.11,0,34920.14,12,5,99.6
E20261829,-11,37911.11,0,34368.32,11,5,98.1
E20261829,-10,47447.85,0,34191.52,11,5,116.1
E20261829,-9,38359.3,0,33332.76,10,5,105.4
E20261829,-8,35998.16,0,28860.35,10,5,100.2
E20261829,-7,36296.7,0,29249.46,10,5,101.0
E20261829,-6,42637.8,0,30568.5,10,5,104.8
E20261829,-5,44169.21,0,35153.5,11,5,112.1
E20261829,-4,48180.23,0,39643.81,11,5,119.6
E20261829,-3,50568.32,0,45045.79,11,5,118.9
E20261829,-2,42724.12,0,39494.08,9,5,122.0
E20261829,-1,40287.26,0,34896.31,9,5,103.9
E20261829,0,38824.49,0,32726.76,9,5,96.3
E20261830,-23,716768.49,1,647158.49,401,5,1848.5
E20261830,-22,829622.02,1,624472.17,362,5,2052.8
E20261830,-21,788621.33,1,629665.21,380,5,2030.1
E20261830,-20,833253.67,1,639982.8,441,5,1951.3
E20261830,-19,838702.15,1,779196.86,399,5,1890.8
E20261830,-18,892254.9,1,697781.18,427,5,2049.2
E20261830,-17,923114.94,1,740520.3,414,5,2095.2
E20261830,-16,787303.81,1,779283.64,376,5,2109.0
E20261830,-15,928815.97,1,745806.23,407,5,2329.3
E20261830,-14,860067.23,1,733491.69,406,5,2134.8
E20261830,-13,859319.08,1,695923.85,416,5,2079.9
E20261830,-12,818521.25,1,611539.9,401,5,1972.7
E20261830,-11,747597.65,1,674442.65,428,5,1908.6
E20261830,-10,901284.9,1,790630.52,405,5,2168.6
E20261830,-9,783824.42,1,654198.14,428,5,1900.8
